Timestamp,Gesture_Label,Voltage
1773477258.166668,Fist,-0.2123025837354362
1773477258.167668,Fist,-0.07031629420816898
1773477258.168668,Fist,0.05618058191612363
1773477258.169668,Fist,0.15686176903545856
1773477258.1706681,Fist,0.218819422647357
1773477258.171668,Fist,0.23689040495082736
1773477258.172668,Fist,0.2097839314956218
1773477258.1736681,Fist,0.14008157118223608
1773477258.174668,Fist,0.03940038406290114
1773477258.175668,Fist,-0.08580570761114359
1773477258.176668,Fist,-0.22391964378766716
1773477258.177668,Fist,-0.35945201106369495
1773477258.178668,Fist,-0.47949496493674815
1773477258.179668,Fist,-0.5737222298048437
1773477258.180668,Fist,-0.6305167456157506
1773477258.181668,Fist,-0.6460061590187252
1773477258.182668,Fist,-0.6188996855635196
1773477258.1836681,Fist,-0.5543604630511254
1773477258.184668,Fist,-0.4523884914815426
1773477258.185668,Fist,-0.3233100464567542
1773477258.1866682,Fist,-0.18390532582998276
1773477258.187668,Fist,-0.043209820752963424
1773477258.188668,Fist,0.08328705537132919
1773477258.189668,Fist,0.18138667359016836
1773477258.190668,Fist,0.2420535427518189
1773477258.191668,Fist,0.2588337406050414
1773477258.192668,Fist,0.22785491379909217
1773477258.1936681,Fist,0.16073412238620222
1773477258.194668,Fist,0.05618058191612363
1773477258.195668,Fist,-0.07289786310866475
1773477258.1966681,Fist,-0.2123025837354362
1773477258.197668,Fist,-0.35170730436220765
1773477258.198668,Fist,-0.4743318271357566
1773477258.199668,Fist,-0.5724314453545958
1773477258.200668,Fist,-0.6343890989664942
1773477258.201668,Fist,-0.6524600812699646
1773477258.202668,Fist,-0.6240628233645111
1773477258.203668,Fist,-0.5724314453545958
1773477258.204668,Fist,-0.4652963359840214
1773477258.205668,Fist,-0.33750867540948093
1773477258.2066681,Fist,-0.1968131703324616
1773477258.207668,Fist,-0.05482688080519438
1773477258.208668,Fist,0.07166999531909823
1773477258.2096682,Fist,0.17235118243843317
1773477258.210668,Fist,0.23559962050057948
1773477258.211668,Fist,0.24463511165231466
1773477258.212668,Fist,0.2252733448985964
1773477258.213668,Fist,0.16073412238620222
1773477258.214668,Fist,0.05618058191612363
1773477258.215668,Fist,-0.07160707865841687
1773477258.2166681,Fist,-0.2123025837354362
1773477258.217668,Fist,-0.3491257354617119
1773477258.218668,Fist,-0.47175025823526084
1773477258.2196681,Fist,-0.5659775231033564
1773477258.220668,Fist,-0.6240628233645111
1773477258.221668,Fist,-0.6382614523172379
1773477258.222668,Fist,-0.6124457633122802
1773477258.223668,Fist,-0.5414526185486466
1773477258.224668,Fist,-0.43302672472782433
1773477258.225668,Fist,-0.3000759263522923
1773477258.2266681,Fist,-0.15292649902403355
1773477258.227668,Fist,-0.00448628724552691
1773477258.228668,Fist,0.12846451113000512
1773477258.2296681,Fist,0.2330180516000837
1773477258.230668,Fist,0.2988480585627258
1773477258.231668,Fist,0.31820982531644404
1773477258.232668,Fist,0.29239413631148636
1773477258.233668,Fist,0.22269177599810064
1773477258.234668,Fist,0.1142658821772784
1773477258.235668,Fist,-0.01868491619825363
1773477258.236668,Fist,-0.16583434352651238
1773477258.237668,Fist,-0.31169298640452325
1773477258.238668,Fist,-0.44593456923030317
1773477258.2396681,Fist,-0.5543604630511254
1773477258.240668,Fist,-0.6279351767152548
1773477258.241668,Fist,-0.658914003521204
1773477258.2426682,Fist,-0.6447153745684773
1773477258.243668,Fist,-0.5930839965585619
1773477258.244668,Fist,-0.5014383005909622
1773477258.245668,Fist,-0.381395346717909
1773477258.246668,Fist,-0.2445721949916333
1773477258.247668,Fist,-0.10774904326535761
1773477258.248668,Fist,0.018747832858935
1773477258.2496681,Fist,0.1220105888787657
1773477258.250668,Fist,0.18913138029165566
1773477258.251668,Fist,0.21365628484636545
